AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190612_145000.WAV,GRABADOR-SDZG-AM-15,20190612_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 14:50,60.00046875,,Recorded at 14:50:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:01:15-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_150000.WAV,GRABADOR-SDZG-AM-15,20190623_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 15:00,60.00046875,,Recorded at 15:00:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:18:00-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_162000.WAV,GRABADOR-SDZG-AM-15,20190628_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 16:20,60.00046875,,Recorded at 16:20:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:21:01-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_174000.WAV,GRABADOR-SDZG-AM-15,20190614_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 17:40,60.00046875,,Recorded at 17:40:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:27:34-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_184000.WAV,GRABADOR-SDZG-AM-15,20190628_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 18:40,60.00046875,,Recorded at 18:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:22:13-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190625_194000.WAV,GRABADOR-SDZG-AM-15,20190625_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 19:40,60.00046875,,Recorded at 19:40:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:45:23-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_204000.WAV,GRABADOR-SDZG-AM-15,20190613_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 20:40,60.00046875,,Recorded at 20:40:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:16:41-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_212000.WAV,GRABADOR-SDZG-AM-15,20190613_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 21:20,60.00046875,,Recorded at 21:20:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:17:02-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190611_224000.WAV,GRABADOR-SDZG-AM-15,20190611_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 22:40,60.00046875,,Recorded at 22:40:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 02:52:54-08:00,WAV,WAV,audio/x-wav
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_234000.WAV,GRABADOR-SDZG-AM-15,20190620_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:40,60.00046875,,Recorded at 23:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:45:06-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_004000.WAV,GRABADOR-SDZG-AM-16,20190623_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 00:40,60.00046875,,Recorded at 00:40:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:45:07-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_012000.WAV,GRABADOR-SDZG-AM-16,20190623_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:20,60.00046875,,Recorded at 01:20:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:45:15-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_024000.WAV,GRABADOR-SDZG-AM-16,20190616_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 02:40,60.00046875,,Recorded at 02:40:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:13:58-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_030000.WAV,GRABADOR-SDZG-AM-16,20190622_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 03:00,60.00046875,,Recorded at 03:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:41:01-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_042000.WAV,GRABADOR-SDZG-AM-16,20190615_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 04:20,60.00046875,,Recorded at 04:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:09:48-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_051000.WAV,GRABADOR-SDZG-AM-16,20190623_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 05:10,60.00046875,,Recorded at 05:10:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:45:59-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_065000.WAV,GRABADOR-SDZG-AM-16,20190614_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 06:50,60.00046875,,Recorded at 06:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:05:47-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_073000.WAV,GRABADOR-SDZG-AM-16,20190622_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:30,60.00046875,,Recorded at 07:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:41:53-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_081000.WAV,GRABADOR-SDZG-AM-16,20190625_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:10,60.00046875,,Recorded at 08:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:55:34-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_094000.WAV,GRABADOR-SDZG-AM-16,20190615_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 09:40,60.00046875,,Recorded at 09:40:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:10:48-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_102000.WAV,GRABADOR-SDZG-AM-16,20190626_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 10:20,60.00046875,,Recorded at 10:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:00:30-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_115000.WAV,GRABADOR-SDZG-AM-16,20190629_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 11:50,60.00046875,,Recorded at 11:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:14:22-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_123000.WAV,GRABADOR-SDZG-AM-16,20190615_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 12:30,60.00046875,,Recorded at 12:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:11:20-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_132000.WAV,GRABADOR-SDZG-AM-16,20190619_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 13:20,60.00046875,,Recorded at 13:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:29:28-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190617_142000.WAV,GRABADOR-SDZG-AM-16,20190617_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 14:20,60.00046875,,Recorded at 14:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:20:39-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_151000.WAV,GRABADOR-SDZG-AM-16,20190620_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:10,60.00046875,,Recorded at 15:10:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:34:18-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190617_164000.WAV,GRABADOR-SDZG-AM-16,20190617_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 16:40,60.00046875,,Recorded at 16:40:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:21:05-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_173000.WAV,GRABADOR-SDZG-AM-16,20190625_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 17:30,60.00046875,,Recorded at 17:30:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:57:19-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_181000.WAV,GRABADOR-SDZG-AM-16,20190626_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 18:10,60.00046875,,Recorded at 18:10:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:01:59-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_192000.WAV,GRABADOR-SDZG-AM-16,20190629_192000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 19:20,60.00046875,,Recorded at 19:20:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:15:47-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_203000.WAV,GRABADOR-SDZG-AM-16,20190626_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:30,60.00046875,,Recorded at 20:30:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:02:25-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_211000.WAV,GRABADOR-SDZG-AM-16,20190613_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 21:10,60.00046875,,Recorded at 21:10:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:03:59-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_222000.WAV,GRABADOR-SDZG-AM-16,20190615_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 22:20,60.00046875,,Recorded at 22:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:13:09-08:00,WAV,WAV,audio/x-wav
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_231000.WAV,GRABADOR-SDZG-AM-16,20190625_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 23:10,60.00046875,,Recorded at 23:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:58:24-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_000000.WAV,GRABADOR-SDZG-AM-17,20190628_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:00,60.00046875,,Recorded at 00:00:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:42:07-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_011000.WAV,GRABADOR-SDZG-AM-17,20190629_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 01:10,60.00046875,,Recorded at 01:10:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:55:04-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_025000.WAV,GRABADOR-SDZG-AM-17,20190618_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:50,60.00046875,,Recorded at 02:50:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:39:24-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190616_031000.WAV,GRABADOR-SDZG-AM-17,20190616_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 03:10,60.00046875,,Recorded at 03:10:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:14:47-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_044000.WAV,GRABADOR-SDZG-AM-17,20190618_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:40,60.00046875,,Recorded at 04:40:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:40:21-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_050000.WAV,GRABADOR-SDZG-AM-17,20190629_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 05:00,60.00046875,,Recorded at 05:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:57:03-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_063000.WAV,GRABADOR-SDZG-AM-17,20190627_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:30,60.00046875,,Recorded at 06:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:33:02-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_074000.WAV,GRABADOR-SDZG-AM-17,20190627_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 07:40,60.00046875,,Recorded at 07:40:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:33:39-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_080000.WAV,GRABADOR-SDZG-AM-17,20190627_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:00,60.00046875,,Recorded at 08:00:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:33:49-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_095000.WAV,GRABADOR-SDZG-AM-17,20190626_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:50,60.00046875,,Recorded at 09:50:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:22:20-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_104000.WAV,GRABADOR-SDZG-AM-17,20190611_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 10:40,60.00046875,,Recorded at 10:40:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:16:50-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_110000.WAV,GRABADOR-SDZG-AM-17,20190629_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 11:00,60.00046875,,Recorded at 11:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:00:10-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_122000.WAV,GRABADOR-SDZG-AM-17,20190615_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 12:20,60.00046875,,Recorded at 12:20:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:07:07-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_133000.WAV,GRABADOR-SDZG-AM-17,20190617_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 13:30,60.00046875,,Recorded at 13:30:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:32:31-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_140000.WAV,GRABADOR-SDZG-AM-17,20190621_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 14:00,60.00046875,,Recorded at 14:00:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:22:23-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_152000.WAV,GRABADOR-SDZG-AM-17,20190618_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 15:20,60.00046875,,Recorded at 15:20:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:45:51-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_162000.WAV,GRABADOR-SDZG-AM-17,20190620_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:20,60.00046875,,Recorded at 16:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:11:11-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_170000.WAV,GRABADOR-SDZG-AM-17,20190629_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 17:00,60.00046875,,Recorded at 17:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:03:01-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_181000.WAV,GRABADOR-SDZG-AM-17,20190617_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 18:10,60.00046875,,Recorded at 18:10:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:34:55-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_193000.WAV,GRABADOR-SDZG-AM-17,20190617_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:30,60.00046875,,Recorded at 19:30:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:35:37-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_204000.WAV,GRABADOR-SDZG-AM-17,20190615_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 20:40,60.00046875,,Recorded at 20:40:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:11:26-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_214000.WAV,GRABADOR-SDZG-AM-17,20190612_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 21:40,60.00046875,,Recorded at 21:40:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:34:52-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_223000.WAV,GRABADOR-SDZG-AM-17,20190620_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:30,60.00046875,,Recorded at 22:30:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:14:23-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_232000.WAV,GRABADOR-SDZG-AM-17,20190624_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 23:20,60.00046875,,Recorded at 23:20:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:04:29-08:00,WAV,WAV,audio/x-wav
AM-18,248C7D075B2BF198,GRABADOR-SDZG-AM-18/20190611_105000.WAV,GRABADOR-SDZG-AM-18,20190611_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 10:50,60.00046875,,Recorded at 10:50:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF198 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF198,2019:12:10 08:40:00-08:00,WAV,WAV,audio/x-wav
